Date,City,District_Code,Division_Type,Frontage,Bedroom,Restroom,Floor,Ground_Area,Living_Area,Price
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,4,5.0,56,280.0,6990
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,3,3,3.0,56,168.0,7990
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,5,5.0,52,260.0,7260
2024-11-06, TPHCM,D3HCM,Urban,1,3,3,10.0,350,3500.0,140000
2024-11-06, TPHCM,DPHUNHUANHCM,Urban,0,9,10,9.0,85,765.0,30000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,4,4.0,26,104.0,3380
2024-11-06, TPHCM,DTANBINHHCM,Urban,1,5,5,3.0,195,585.0,22500
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,5,6,3.0,71,213.0,8800
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,6,5.0,56,280.0,8250
2024-11-06, TPHCM,DTANBINHHCM,Urban,1,5,5,3.0,130,390.0,29000
2024-11-06, TPHCM,D1HCM,Urban,1,6,6,6.0,202,1212.0,60000
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,1,7,8,8.0,225,1800.0,60000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,5,5.0,64,320.0,6700
2024-11-06, TPHCM,D1HCM,Urban,0,5,5,5.0,35,175.0,9500
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,3,3,4.0,87,348.0,10300
2024-11-06, TPHCM,D1HCM,Urban,1,10,10,10.0,240,2400.0,150000
2024-11-06, TPHCM,D10HCM,Urban,1,1,2,2.0,72,144.0,23000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,3,3.0,58,174.0,4990
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,3,2,6.0,125,750.0,12900
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,1,5,6,3.0,80,240.0,10790
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,2,2.0,28,56.0,3790
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,4,3,3.0,76,228.0,7790
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,32,64.0,3790
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,2,2,5.0,52,260.0,8190
2024-11-06, TPHCM,D1HCM,Urban,1,5,5,6.0,65,390.0,30000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,38,76.0,3980
2024-11-06, TPHCM,D1HCM,Urban,1,7,7,7.0,160,1120.0,55000
2024-11-06, TPHCM,D3HCM,Urban,0,1,1,9.0,264,2376.0,59000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,47,94.0,4050
2024-11-06, TPHCM,D3HCM,Urban,1,2,3,4.0,280,1120.0,75000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,42,84.0,4950
2024-11-06, TPHCM,D1HCM,Urban,1,3,3,3.0,109,327.0,32000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,3,3.0,34,102.0,5200
2024-11-06, TPHCM,D3HCM,Urban,1,8,5,14.0,800,11200.0,410000
2024-11-06, TPHCM,D1HCM,Urban,1,9,9,6.0,76,456.0,52000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,5,4.0,55,220.0,4450
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,64,128.0,4780
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,41,82.0,4050
2024-11-06, TPHCM,D1HCM,Urban,1,3,3,4.0,90,360.0,75000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,3,3.0,35,105.0,5200
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,3,3,2.0,46,92.0,4980
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,3,2.0,48,96.0,6350
2024-11-06, TPHCM,D10HCM,Urban,1,5,5,3.0,154,462.0,56000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,5,4.0,38,152.0,5940
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,5,5,6.0,50,300.0,6400
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,3,4.0,58,232.0,7180
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,48,192.0,9800
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,5,5.0,56,280.0,7950
2024-11-06, TPHCM,DTANBINHHCM,Urban,1,4,4,4.0,96,384.0,25000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,28,56.0,3880
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,65,260.0,5900
2024-11-06, TPHCM,DGOVAPHCM,Urban,1,3,3,3.0,114,342.0,14000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,4,5,5.0,85,425.0,9500
2024-11-06, TPHCM,D12HCM,Urban,0,3,4,3.0,87,261.0,6390
2024-11-06, TPHCM,D10HCM,Urban,1,4,3,3.0,78,234.0,45000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,3,2.0,46,92.0,4600
2024-11-06, TPHCM,D12HCM,Urban,1,2,2,2.0,84,168.0,5890
2024-11-06, TPHCM,DBINHTHANHHCM,Urban,0,6,4,4.0,97,388.0,8400
2024-11-06, TPHCM,DPHUNHUANHCM,Urban,1,4,4,3.0,120,360.0,21000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,6,5,4.0,56,224.0,5750
2024-11-06, TPHCM,D12HCM,Urban,1,4,3,3.0,65,195.0,5250
2024-11-06, TPHCM,D1HCM,Urban,1,5,5,6.0,207,1242.0,55000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,3,2.0,52,104.0,4960
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,5,5,4.0,114,456.0,12000
2024-11-06, TPHCM,D12HCM,Urban,1,3,2,2.0,78,156.0,6400
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,38,76.0,4270
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,68,272.0,6200
2024-11-06, TPHCM,D12HCM,Urban,0,4,5,4.0,81,324.0,6500
2024-11-06, TPHCM,D1HCM,Urban,1,7,7,7.0,189,1323.0,76000
2024-11-06, TPHCM,D10HCM,Urban,1,6,7,3.0,504,1512.0,108000
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,68,272.0,6200
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,25,50.0,2550
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,3,4.0,33,132.0,4590
2024-11-06, TPHCM,D12HCM,Urban,0,4,3,2.0,117,234.0,4900
2024-11-06, TPHCM,DTANBINHHCM,Urban,0,2,2,2.0,28,56.0,3700
2024-11-06, TPHCM,D7HCM,Urban,1,5,5,5.0,80,400.0,13500
2024-11-06, TPHCM,D10HCM,Urban,0,4,5,3.0,78,234.0,4350
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,30,60.0,3490
2024-11-06, TPHCM,D7HCM,Urban,1,5,5,5.0,60,300.0,12500
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,3,3,3.0,42,126.0,5860
2024-11-06, TPHCM,D1HCM,Urban,1,5,5,5.0,225,1125.0,70000
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,28,56.0,3600
2024-11-06, TPHCM,D12HCM,Urban,1,2,3,2.0,72,144.0,4790
2024-11-06, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,30,60.0,3300
